name,breed,image,weratedogs_rating,text,retweet_count,favorite_count,link_to_tweet,timestamp,tweet_id,rating
Hobbes,Cardigan,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,13,This is Hobbes. He's never seen bubbles before. 13/10 deep breaths buddy ,11528,37744,https://twitter.com/dog_rates/status/861383897657036800/photo/1,2017-05-08 00:54:59,861383897657036800,13
Burt,German Shepherd,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,12,This is Burt. He thinks your thesis statement is comically underdeveloped. 12/10 intellectual af ,4119,17538,https://twitter.com/dog_rates/status/861005113778896900/photo/1,2017-05-06 23:49:50,861005113778896900,12
Carl,Bedlington Terrier,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,13,This is Carl. He likes to dance. Doesn't care what you think about it. 13/10 h*ckin confident pup ,5698,24678,https://twitter.com/dog_rates/status/860524505164394496/photo/1,2017-05-05 16:00:04,860524505164394496,13
Jordy,Not A Dog,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,12,This is Jordy. He likes to go on adventures and watch the small scaly underwater dogs with fins pass him by. 12/10 peaceful as h*ck ,3745,19154,https://twitter.com/dog_rates/status/860276583193509888/photo/1,2017-05-04 23:34:55,860276583193509888,12
Sophie,Pembroke,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,13,This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery. 13/10 would carefully assemble ,5271,22640,https://twitter.com/dog_rates/status/858471635011153920/photo/1,2017-04-30 00:02:42,858471635011153920,13
Wyatt,Golden Retriever,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,12,This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still 12/10 keep your chin pup ,3154,16524,https://twitter.com/dog_rates/status/858107933456039936/photo/1,2017-04-28 23:57:28,858107933456039936,12
Rosie,French Bulldog,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,12,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite ,2812,16952,https://twitter.com/dog_rates/status/857989990357356544/photo/1,2017-04-28 16:08:49,857989990357356544,12
Oscar,Samoyed,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,13,This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10 ,4934,21041,https://twitter.com/dog_rates/status/857263160327368704/photo/1,2017-04-26 16:00:39,857263160327368704,13
Zeke,Golden Retriever,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,12,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back ,4364,19910,"https://twitter.com/dog_rates/status/857029823797047296/photo/1,https://twitter.com/dog_rates/status/857029823797047296/photo/1",2017-04-26 00:33:27,857029823797047296,12
Callie,Boston Bull,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,12,This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10 ,3131,17135,https://twitter.com/dog_rates/status/856543823941562368/photo/1,2017-04-24 16:22:16,856543823941562368,12
"Cermet,",Chihuahua,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,14,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all ",6841,29086,"https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1",2017-04-23 23:01:59,856282028240666624,14
Marlee,Pembroke,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,12,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af ,6690,24188,"https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1",2017-04-19 16:25:34,854732716440526848,12
Arya,Chihuahua,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,13,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 ,7608,31131,https://twitter.com/dog_rates/status/854482394044301312/photo/1,2017-04-18 23:50:52,854482394044301312,13
Einstein,Pembroke,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,13,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely ,5159,20046,"https://twitter.com/dog_rates/status/854365224396361728/photo/1,https://twitter.com/dog_rates/status/854365224396361728/photo/1",2017-04-18 16:05:17,854365224396361728,13
Rumpole,Not A Dog,https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,13,This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin safe good boy ,3928,16508,"https://twitter.com/dog_rates/status/853299958564483072/photo/1,https://twitter.com/dog_rates/status/853299958564483072/photo/1",2017-04-15 17:32:18,853299958564483072,13
Aspen,Golden Retriever,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,12,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 ,2388,15939,https://twitter.com/dog_rates/status/852672615818899456/photo/1,2017-04-13 23:59:28,852672615818899456,12
Jarod,Bloodhound,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,13,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable ,3885,17492,"https://twitter.com/dog_rates/status/852553447878664193/photo/1,https://twitter.com/dog_rates/status/852553447878664193/photo/1",2017-04-13 16:05:56,852553447878664193,13
Wiggles,Not A Dog,https://pbs.twimg.com/media/C9QEqZ7XYAIR7fS.jpg,13,This is Wiggles. She would like you to spot her. Probably won't need your help but just in case. 13/10 powerful as h*ck ,10961,35325,https://twitter.com/dog_rates/status/852311364735569921/photo/1,2017-04-13 00:03:59,852311364735569921,13
Sailor,Bernese Mountain Dog,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,12,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 ,1741,12217,https://twitter.com/dog_rates/status/852189679701164033/photo/1,2017-04-12 16:00:27,852189679701164033,12
Iggy,Not A Dog,https://pbs.twimg.com/media/C9ECujZXsAAPCSM.jpg,14,This is Iggy. He was a rescue dog killed in the Stockholm attack. His memorial started with a collar and four bones. It's grown a bit. 14/10 ,7855,25944,"https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1,https://twitter.com/dog_rates/status/851464819735769094/photo/1",2017-04-10 16:00:07,851464819735769094,14
Kyle,Pug,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,11,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive ",10352,33348,"https://twitter.com/dog_rates/status/850753642995093505/photo/1,https://twitter.com/dog_rates/status/850753642995093505/photo/1",2017-04-08 16:54:09,850753642995093505,11
Leo,Yorkshire Terrier,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,13,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me ,2915,13994,https://twitter.com/dog_rates/status/850380195714523136/video/1,2017-04-07 16:10:12,850380195714523136,13
Riley,Kelpie,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,11,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured ,4244,17519,"https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1,https://twitter.com/dog_rates/status/850145622816686080/photo/1",2017-04-07 00:38:06,850145622816686080,11
Noosh,Schipperke,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,12,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal ,3487,17039,"https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1,https://twitter.com/dog_rates/status/849412302885593088/photo/1",2017-04-05 00:04:08,849412302885593088,12
Kevin,Not A Dog,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,13,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af ,7396,32617,https://twitter.com/dog_rates/status/849051919805034497/photo/1,2017-04-04 00:12:06,849051919805034497,13
Jerry,Bedlington Terrier,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,6,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back ",3444,17618,https://twitter.com/dog_rates/status/848212111729840128/photo/1,2017-04-01 16:35:01,848212111729840128,6
Georgie,Not A Dog,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,10,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet ,5730,25296,https://twitter.com/dog_rates/status/847962785489326080/photo/1,2017-04-01 00:04:17,847962785489326080,10
Rontu,Bernese Mountain Dog,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,12,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

 ",1522,5935,"https://www.gofundme.com/help-save-rontu,https://twitter.com/dog_rates/status/847842811428974592/photo/1",2017-03-31 16:07:33,847842811428974592,12
Cannon,Cardigan,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,12,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run ,3774,20208,https://twitter.com/dog_rates/status/847606175596138505/photo/1,2017-03-31 00:27:14,847606175596138505,12
Furzey,Airedale,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,12,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight ,4800,22036,"https://twitter.com/dog_rates/status/847251039262605312/photo/1,https://twitter.com/dog_rates/status/847251039262605312/photo/1",2017-03-30 00:56:03,847251039262605312,12
Tuck,Shetland Sheepdog,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,13,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 ",4404,21685,"https://twitter.com/dog_rates/status/846874817362120707/photo/1,https://twitter.com/dog_rates/status/846874817362120707/photo/1",2017-03-29 00:01:05,846874817362120707,13
Barney,Golden Retriever,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,13,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon ,13076,48410,"https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1",2017-03-28 00:07:32,846514051647705089,13
Vixen,Giant Schnauzer,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,13,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af ,10226,34394,"https://twitter.com/dog_rates/status/846153765933735936/photo/1,https://twitter.com/dog_rates/status/846153765933735936/photo/1",2017-03-27 00:15:53,846153765933735936,13
Pickles,Irish Water Spaniel,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,12,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry ,6039,25225,https://twitter.com/dog_rates/status/845306882940190720/photo/1,2017-03-24 16:10:40,845306882940190720,12
Brady,Labrador Retriever,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,12,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady ",3617,16361,https://twitter.com/dog_rates/status/844973813909606400/photo/1,2017-03-23 18:07:10,844973813909606400,12
Luna,Labrador Retriever,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,13,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk ,11633,42022,https://twitter.com/dog_rates/status/844704788403113984/photo/1,2017-03-23 00:18:10,844704788403113984,13
Charlie,Not A Dog,https://pbs.twimg.com/media/C7iNfq1W0AAcbsR.jpg,11,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out ,3533,17871,https://twitter.com/dog_rates/status/844580511645339650/photo/1,2017-03-22 16:04:20,844580511645339650,11
Margo,Labrador Retriever,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,12,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet ,2450,14753,https://twitter.com/dog_rates/status/844223788422217728/photo/1,2017-03-21 16:26:50,844223788422217728,12
Hank,Labrador Retriever,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,11,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both ,3081,18310,https://twitter.com/dog_rates/status/843604394117681152/photo/1,2017-03-19 23:25:35,843604394117681152,11
Tycho,Pembroke,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,13,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck ,6852,23315,"https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1",2017-03-18 22:59:54,843235543001513987,13
Charlie,Labrador Retriever,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,13,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af ,4023,16440,https://twitter.com/dog_rates/status/842846295480000512/photo/1,2017-03-17 21:13:10,842846295480000512,13
Winnie,Pembroke,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,13,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero ,3937,19637,https://twitter.com/dog_rates/status/842535590457499648/photo/1,2017-03-17 00:38:32,842535590457499648,13
Bentley,Chow,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,12,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with ,3386,15204,"https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1",2017-03-15 20:48:07,842115215311396866,12
Penny,Chihuahua,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,12,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution ",8748,27854,https://twitter.com/dog_rates/status/841680585030541313/photo/1,2017-03-14 16:01:03,841680585030541313,12
Max,Afghan Hound,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,13,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy ,5312,17305,https://twitter.com/dog_rates/status/841314665196081154/video/1,2017-03-13 15:47:01,841314665196081154,13
Dawn,Brittany Spaniel,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,12,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her ,5991,24926,https://twitter.com/dog_rates/status/841077006473256960/photo/1,2017-03-13 00:02:39,841077006473256960,12
Monty,Chesapeake Bay Retriever,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,12,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen ,6497,20950,"https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1",2017-03-10 18:27:58,840268004936019968,12
